clogid,clstid,cprelogid,crelatedlogid,cobjectid,cobjectline,calarmcode,calarminfohash,cneid,cnetype,cobjectidtype,calarmcatalog,calarmkindcalarmlevel,Unnamed: 13, cconfirmtype,ccleartype, coccurutctime,crecvoccurutctime,cclearutctime,crecvclearutctime,cconfirmutctime,clocationinfo,clineport,corialarmcode, cboardtype,cdevicetype,               cmtstatus,cportkeyid,cbussinessname,coccurutctimems,crecvoccurutctimems,cclearutctimems, crecvclearutctimems,cconfirmutctimems
160666308,11483947,0,-1,19727285,1,60085,0,13172778,63,5,0,3,1,0,3,2021-09-23 20:01:51,2021-09-23 20:01:51,2021-12-15 16:17:18,2021-12-15 16:17:18,\N,1002-23-赣州章贡区南门局-OTM3-遂川方向:1TN4[03]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,737.0,737.0,159.0,12.0,0.0
160645353,11478481,0,-1,19727261,1,1659,0,13172777,63,5,0,2,1,0,0,2021-09-23 15:05:39,2021-09-23 15:05:57,\N,\N,\N,1002-22-赣州章贡区南门局-OTM2-兴国方向:1LN4-λ80-吉安A方向[16]:L_PORT1/OCH-1,L_PORT1/OCH-1,23,1269,58721302,0,PTP-PO=1/OCH=1,,366.0,334.0,0.0,0.0,0.0
160645352,11478480,0,-1,19727261,1,1514,0,13172777,63,5,0,2,1,0,0,2021-09-23 15:05:42,2021-09-23 15:05:57,\N,\N,\N,1002-22-赣州章贡区南门局-OTM2-兴国方向:1LN4-λ80-吉安A方向[16]:L_PORT1/OCH-1,L_PORT1/OCH-1,24,1269,58721302,0,PTP-PO=1/OCH=1,,368.0,334.0,0.0,0.0,0.0
160645351,11478479,0,-1,19727261,1,525,0,13172777,63,5,0,2,2,0,0,2021-09-23 15:05:39,2021-09-23 15:05:57,\N,\N,\N,1002-22-赣州章贡区南门局-OTM2-兴国方向:1LN4-λ80-吉安A方向[16]:L_PORT1/OCH-1,L_PORT1/OCH-1,17,1269,58721302,0,PTP-PO=1/OCH=1,,365.0,334.0,0.0,0.0,0.0
160642843,11478116,0,-1,19726929,1,1514,0,13172763,63,5,0,2,1,0,0,2021-09-23 14:15:26,2021-09-23 14:20:20,\N,\N,\N,1002-7-新余城南-OTM3-宜春方向:1LN4-λ80-宜春方向-[15]:L_PORT1/OCH-1,L_PORT1/OCH-1,24,1269,58721302,0,PTP-PO=1/OCH=1,,370.0,354.0,0.0,0.0,0.0
160642734,11477854,160641867,-1,19727729,1,1514,0,13172745,121,5,0,2,1,0,0,2021-09-23 14:14:50,2021-09-23 14:17:52,\N,\N,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,24,1269,58721302,0,PTP-PO=1/OCH=1,,974.0,928.0,0.0,0.0,0.0
160642604,11478089,0,-1,19726929,1,1659,0,13172763,63,5,0,2,1,0,0,2021-09-23 14:15:12,2021-09-23 14:15:13,\N,\N,\N,1002-7-新余城南-OTM3-宜春方向:1LN4-λ80-宜春方向-[15]:L_PORT1/OCH-1,L_PORT1/OCH-1,23,1269,58721302,0,PTP-PO=1/OCH=1,,162.0,162.0,0.0,0.0,0.0
160642603,11478088,0,-1,19726929,1,525,0,13172763,63,5,0,2,2,0,0,2021-09-23 14:15:12,2021-09-23 14:15:13,\N,\N,\N,1002-7-新余城南-OTM3-宜春方向:1LN4-λ80-宜春方向-[15]:L_PORT1/OCH-1,L_PORT1/OCH-1,17,1269,58721302,0,PTP-PO=1/OCH=1,,162.0,162.0,0.0,0.0,0.0
160642583,11477855,160641868,-1,19727729,1,1659,0,13172745,121,5,0,2,1,0,0,2021-09-23 14:14:51,2021-09-23 14:14:53,\N,\N,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,23,1269,58721302,0,PTP-PO=1/OCH=1,,404.0,404.0,0.0,0.0,0.0
160642582,11477852,160641865,-1,19727729,1,525,0,13172745,121,5,0,2,2,0,0,2021-09-23 14:14:51,2021-09-23 14:14:53,\N,\N,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,17,1269,58721302,0,PTP-PO=1/OCH=1,,404.0,404.0,0.0,0.0,0.0
160641898,11477831,160641297,-1,19726645,0,1992,0,13172750,63,3,0,2,0,0,0,2021-09-23 14:04:00,2021-09-23 14:04:11,\N,\N,\N,1001-7-抚州青云-OTM3-鹰潭方向:CCU[27]:配置:52,配置:52,2,1216,50332546,0,,,351.0,351.0,0.0,0.0,0.0
160641868,11477855,0,-1,19727729,1,1659,0,13172745,121,5,0,2,1,0,3,2021-09-23 14:03:18,2021-09-23 14:03:34,2021-09-23 14:08:52,2021-09-23 14:08:51,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,23,1269,58721302,0,PTP-PO=1/OCH=1,,889.0,889.0,10.0,979.0,0.0
160641867,11477854,0,-1,19727729,1,1514,0,13172745,121,5,0,2,1,0,3,2021-09-23 14:03:18,2021-09-23 14:03:34,2021-09-23 14:08:52,2021-09-23 14:08:51,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,24,1269,58721302,0,PTP-PO=1/OCH=1,,904.0,889.0,10.0,979.0,0.0
160641865,11477852,0,-1,19727729,1,525,0,13172745,121,5,0,2,2,0,3,2021-09-23 14:03:18,2021-09-23 14:03:34,2021-09-23 14:08:52,2021-09-23 14:08:51,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ80-新余方向-[23]:L_PORT1/OCH-1,L_PORT1/OCH-1,17,1269,58721302,0,PTP-PO=1/OCH=1,,889.0,889.0,10.0,979.0,0.0
160641297,11477831,0,-1,19726645,0,1992,0,13172750,63,3,0,2,0,0,1,2021-09-23 13:49:13,2021-09-23 13:49:22,2021-09-23 14:02:21,2021-09-23 14:02:27,\N,1001-7-抚州青云-OTM3-鹰潭方向:CCU[27]:配置:52,配置:52,2,1216,50332546,0,,,276.0,276.0,346.0,377.0,0.0
160572365,11468034,0,-1,19726556,0,2785,0,13172739,121,3,0,2,0,0,3,2021-09-22 16:16:26,2021-09-22 16:16:37,2021-12-22 20:27:42,2021-12-22 20:27:42,\N,1001-2-南昌孺子路-OTM6-德安方向:CCU[01]:单盘:32,单盘:32,9,1216,50332546,0,,,210.0,210.0,681.0,671.0,0.0
160290394,11452780,0,-1,19739318,2,1231,0,13173605,116,5,0,2,1,0,0,2021-09-17 09:23:43,2021-09-17 09:23:44,\N,\N,\N,1078-3-赣州章贡区水南-西环-OTM1:1TL4_OTN[63]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,93,1407,8389742,1,PTP-PO=2/OCH=1/ODU4=1,1078-3-赣州章贡区水南-西环-OTM1.S63.Client-1/ODU4-1<-->1078-9-赣州大余-西环-OTM1.S82.Client-1/ODU4-1-1534937616\,,,,,
160270190,11451836,160270153,-1,19739316,2,524,0,13173611,116,5,0,2,1,0,0,2021-09-17 01:27:33,2021-09-17 01:27:37,\N,\N,\N,1078-9-赣州大余-西环-OTM1:1TL4_第七波水南[82]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,1,PTP-PO=2/OCH=1,关联业务条数：2,683.0,683.0,0.0,0.0,0.0
160270153,11451836,0,-1,19739316,2,524,0,13173611,116,5,0,2,1,0,1,2021-09-17 01:26:40,2021-09-17 01:26:40,2021-09-17 01:26:48,2021-09-17 01:26:49,\N,1078-9-赣州大余-西环-OTM1:1TL4_第七波水南[82]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,1,PTP-PO=2/OCH=1,,114.0,112.0,81.0,124.0,0.0
160267981,11451747,160267867,-1,19738848,3,1729,0,13173333,56,5,0,1,3,0,0,2021-09-17 00:15:16,2021-09-17 00:18:59,\N,\N,\N,1055-1-抚州金溪-OTM1:OCP_OTN[21]:TRXA-1/OCH-1,TRXA-1/OCH-1,1,609,8389127,1,PTP-PO=3/OCH=1,1055-1-抚州金溪-OTM1.S01.OCH-1/OCH-1.CE22(193.900THz-1546.12nm)<-->1055-9-抚州金溪琉璃-OADM2.S06.OCH-1/OCH-1.CE22(193.900THz-1546.12nm)-1534936404\,,,,,
160267937,11451749,0,-1,19738848,0,61071,0,13173333,56,3,0,3,0,0,0,2021-09-17 00:17:49,2021-09-17 00:17:49,\N,\N,\N,1055-1-抚州金溪-OTM1:OCP_OTN[21],,61072,0,0,1,,,733.0,733.0,0.0,0.0,0.0
160267867,11451747,0,-1,19738848,3,1729,0,13173333,56,5,0,1,3,0,2,2021-09-17 00:15:16,2021-09-17 00:16:02,\N,2021-09-17 00:17:58,\N,1055-1-抚州金溪-OTM1:OCP_OTN[21]:TRXA-1/OCH-1,TRXA-1/OCH-1,1,609,8389127,0,PTP-PO=3/OCH=1,1055-1-抚州金溪-OTM1.S01.OCH-1/OCH-1.CE22(193.900THz-1546.12nm)<-->1055-9-抚州金溪琉璃-OADM2.S06.OCH-1/OCH-1.CE22(193.900THz-1546.12nm)-1534936404\,,,,,
160224949,11449682,0,-1,19738853,0,61071,0,13173260,76,3,0,3,0,0,0,2021-09-16 00:47:40,2021-09-16 00:47:40,\N,\N,\N,1046-10-抚州南城株良-OADM1:OTU2S_南城方向27波[04],,61072,0,0,1,,,732.0,732.0,0.0,0.0,0.0
160054032,11012122,151874697,-1,19732188,2,1232,0,13173541,76,5,0,2,1,0,0,2020-06-14 07:41:43,2021-09-12 19:13:34,\N,\N,\N,1068-2-赣州兴国江背-OADM1:OTU2S_兴国1方向23波[02]:OCH-1/OCH-1,OCH-1/OCH-1,15,776,10486533,0,PTP-PO=2/OCH=1,关联业务条数：2,511.0,506.0,0.0,0.0,0.0
160054031,11442575,160048414,-1,19732187,1,1743,0,13173541,76,5,0,2,0,0,0,2021-09-12 16:37:35,2021-09-12 19:13:34,\N,\N,\N,1068-2-赣州兴国江背-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S27.OCH-1/OCH-1.CE23(193.800THz-1546.92nm)<-->1068-2-赣州兴国江背-OADM1.S02.OCH-1/OCH-1.CE23(193.800THz-1546.92nm)-1534933077\,,,,,
160048573,11442660,0,-1,19732169,2,1743,0,13173449,56,5,0,2,0,0,0,2021-09-12 16:38:55,2021-09-12 16:39:13,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[0D]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1068-1-赣州兴国-OTM1.S0B.OCH-1/OCH-1.CE19(194.200THz-1543.73nm)<-->1068-6-赣州兴国古龙岗-OADM1.S02.OCH-1/OCH-1.CE19(194.200THz-1543.73nm)-1534933095\,,,,,
160048568,11442655,0,-1,19737960,1,1743,0,13173449,56,5,0,2,0,0,0,2021-09-12 16:38:54,2021-09-12 16:39:13,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[4E]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S41.OCH-1/OCH-1.CE20(194.100THz-1544.53nm)<-->1068-7-赣州兴国古龙岗-OADM2.S04.OCH-1/OCH-1.CE20(194.100THz-1544.53nm)-1534933083\,,,,,
160048557,11442644,0,-1,19732182,2,1743,0,13173449,56,5,0,2,0,0,0,2021-09-12 16:38:54,2021-09-12 16:39:13,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[2E]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1068-1-赣州兴国-OTM1.S2B.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)<-->1068-8-赣州兴国南坑-OADM1.S02.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)-1534933098\,,,,,
160048530,11442623,0,-1,19738060,1,1743,0,13173449,56,5,0,2,0,0,0,2021-09-12 16:38:54,2021-09-12 16:39:12,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[4D]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S42.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)<-->1068-17-赣州兴国兴江-OADM2.S02.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)-1534933101\,,,,,
160048529,11442622,0,-1,19738060,2,1743,0,13173449,56,5,0,2,0,0,0,2021-09-12 16:38:54,2021-09-12 16:39:12,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[4D]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1068-1-赣州兴国-OTM1.S43.OCH-1/OCH-1.CE5(195.600THz-1532.68nm)<-->1068-15-赣州兴国梅窖-OADM2.S02.OCH-1/OCH-1.CE5(195.600THz-1532.68nm)-1534933089\,,,,,
160048425,11442586,0,-1,19733466,1,1743,0,13173543,76,5,0,2,0,0,0,2021-09-12 16:37:24,2021-09-12 16:37:45,\N,\N,\N,1068-4-赣州兴国樟木-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S22.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)<-->1068-4-赣州兴国樟木-OADM1.S02.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)-1534933080\,,,,,
160048414,11442575,0,-1,19732187,1,1743,0,13173541,76,5,0,2,0,0,3,2021-09-12 16:37:35,2021-09-12 16:37:44,2021-09-12 19:13:00,2021-09-12 19:13:00,\N,1068-2-赣州兴国江背-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S27.OCH-1/OCH-1.CE23(193.800THz-1546.92nm)<-->1068-2-赣州兴国江背-OADM1.S02.OCH-1/OCH-1.CE23(193.800THz-1546.92nm)-1534933077\,,,,,
160048410,11442571,0,-1,19733497,1,1743,0,13173545,76,5,0,2,0,0,0,2021-09-12 16:37:24,2021-09-12 16:37:43,\N,\N,\N,1068-6-赣州兴国古龙岗-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S0B.OCH-1/OCH-1.CE19(194.200THz-1543.73nm)<-->1068-6-赣州兴国古龙岗-OADM1.S02.OCH-1/OCH-1.CE19(194.200THz-1543.73nm)-1534933095\,,,,,
160048409,11442570,0,-1,19733497,2,1743,0,13173545,76,5,0,2,0,0,0,2021-09-12 16:37:24,2021-09-12 16:37:43,\N,\N,\N,1068-6-赣州兴国古龙岗-OADM1:OCP_F1K[03]:INOUT-2/OCH-1,INOUT-2/OCH-1,8,702,8389388,0,PTP-PO=2/OCH=1,1068-1-赣州兴国-OTM1.S41.OCH-1/OCH-1.CE20(194.100THz-1544.53nm)<-->1068-7-赣州兴国古龙岗-OADM2.S04.OCH-1/OCH-1.CE20(194.100THz-1544.53nm)-1534933083\,,,,,
160048394,11442555,0,-1,19738055,1,1743,0,13173665,76,5,0,2,0,0,0,2021-09-12 16:37:24,2021-09-12 16:37:42,\N,\N,\N,1068-17-赣州兴国兴江-OADM2:OCP_F1K[01]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S42.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)<-->1068-17-赣州兴国兴江-OADM2.S02.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)-1534933101\,,,,,
160048387,11442548,0,-1,19733493,1,1743,0,13173547,76,5,0,2,0,0,0,2021-09-12 16:37:23,2021-09-12 16:37:42,\N,\N,\N,1068-8-赣州兴国南坑-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S2B.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)<-->1068-8-赣州兴国南坑-OADM1.S02.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)-1534933098\,,,,,
159943179,11439208,0,-1,19739265,2,2079,0,13172738,116,5,0,2,1,0,3,2021-09-10 07:41:48,2021-09-10 07:41:50,2021-12-22 22:05:23,2021-12-22 22:05:22,\N,1004-1-南昌孺子路-OTM1-二长楼方向:1TL4-λ9-二长楼方向[49]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,1,PTP-PO=2/OCH=1/ODU4=1,1004-1-南昌孺子路-OTM1-二长楼方向.S49.Client-1/ODU4-1<-->1004-3-南昌二长楼-OTM1-孺子路方向.S49.Client-1/ODU4-1-1534937578\,,,,,
159943171,11439201,0,-1,19739262,2,2079,0,13172737,116,5,0,2,1,0,0,2021-09-10 07:41:47,2021-09-10 07:41:49,\N,\N,\N,1002-31-南昌孺子路-OTM3-丰城方向:1TL4-λ18-吉安A方向[43]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,1,PTP-PO=2/OCH=1/ODU4=1,1002-26-吉安电信大楼-吉安A-OTM4.S61.Client-1/ODU4-1<-->1002-31-南昌孺子路-OTM3-丰城方向.S43.Client-1/ODU4-1-1534937585\,,,,,
159936011,10515377,159619799,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,1,2021-09-03 11:55:38,2021-09-10 05:42:20,2021-11-23 13:17:26,2021-11-23 13:17:37,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,96.0,91.0,862.0,903.0,0.0
159910632,11431207,0,-1,19735422,1,1743,0,13173621,116,5,0,2,0,0,0,2021-09-09 16:56:37,2021-09-09 16:56:52,\N,\N,\N,1079-7-赣州章贡区东门-中环-OTM1:OMSP_赣县方向[09]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1079-5-赣州赣县-中环-OTM1.S68.MO/OTS-1/OMS-1<-->1079-7-赣州章贡区东门-中环-OTM1.S08.MO/OTS-1/OMS-1-1534924765\,,,,,
159908766,11430631,0,-1,19736833,1,1743,0,13173611,116,5,0,2,0,0,0,2021-09-09 16:36:55,2021-09-09 16:36:56,\N,\N,\N,1078-9-赣州大余-西环-OTM1:OMSP_南康方向[69]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1078-11-赣州南康-西环-OTM1.S08.MO/OTS-1/OMS-1<-->1078-9-赣州大余-西环-OTM1.S68.MO/OTS-1/OMS-1-1534924252\,,,,,
159887192,11429069,0,-1,19739273,2,2079,0,13173659,116,5,0,2,1,0,0,2021-09-09 04:17:20,2021-09-09 04:17:37,\N,\N,\N,1082-1-南昌二长楼-OTM:1TL4-λ31-红谷滩方向[68]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S68.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S68.Client-1/ODU4-1-1534937568\,,,,,
159887189,11429066,0,-1,19739271,2,2079,0,13173659,116,5,0,2,1,0,0,2021-09-09 04:17:21,2021-09-09 04:17:37,\N,\N,\N,1082-1-南昌二长楼-OTM:1TL4-λ29-红谷滩方向[66]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S66.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S66.Client-1/ODU4-1-1534937543\,,,,,
159887183,11429060,0,-1,19739277,2,2079,0,13173660,116,5,0,2,1,0,0,2021-09-09 04:17:32,2021-09-09 04:17:36,\N,\N,\N,1082-2-南昌红谷滩-OTM:1TL4-λ29-二长楼方向[66]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S66.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S66.Client-1/ODU4-1-1534937543\,,,,,
159887182,11429059,0,-1,19739280,2,2079,0,13173660,116,5,0,2,1,0,0,2021-09-09 04:17:32,2021-09-09 04:17:36,\N,\N,\N,1082-2-南昌红谷滩-OTM:1TL4-λ32-二长楼方向[69]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S69.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S69.Client-1/ODU4-1-1534937574\,,,,,
159887181,11429058,0,-1,19739279,2,2079,0,13173660,116,5,0,2,1,0,0,2021-09-09 04:17:32,2021-09-09 04:17:36,\N,\N,\N,1082-2-南昌红谷滩-OTM:1TL4-λ31-二长楼方向[68]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S68.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S68.Client-1/ODU4-1-1534937568\,,,,,
159887180,11429057,0,-1,19739278,2,2079,0,13173660,116,5,0,2,1,0,0,2021-09-09 04:17:32,2021-09-09 04:17:36,\N,\N,\N,1082-2-南昌红谷滩-OTM:1TL4-λ30-二长楼方向[67]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S67.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S67.Client-1/ODU4-1-1534937559\,,,,,
159887169,11429047,0,-1,19739274,2,2079,0,13173659,116,5,0,2,1,0,0,2021-09-09 04:17:19,2021-09-09 04:17:34,\N,\N,\N,1082-1-南昌二长楼-OTM:1TL4-λ32-红谷滩方向[69]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S69.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S69.Client-1/ODU4-1-1534937574\,,,,,
159887166,11429044,0,-1,19739272,2,2079,0,13173659,116,5,0,2,1,0,0,2021-09-09 04:17:21,2021-09-09 04:17:34,\N,\N,\N,1082-1-南昌二长楼-OTM:1TL4-λ30-红谷滩方向[67]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1082-1-南昌二长楼-OTM.S67.Client-1/ODU4-1<-->1082-2-南昌红谷滩-OTM.S67.Client-1/ODU4-1-1534937559\,,,,,
159884221,10766110,152829818,-1,19731820,2,1232,0,13173521,76,5,0,2,1,0,0,2020-11-17 03:53:57,2021-09-09 02:59:44,\N,\N,\N,1074-6-赣州上犹五指峰-OADM1:OTU2S_上犹方向37波[02]:OCH-1/OCH-1,OCH-1/OCH-1,15,776,10486533,0,PTP-PO=2/OCH=1,关联业务条数：2,44.0,41.0,13.0,701.0,0.0
159867801,11426830,0,-1,19736957,1,1743,0,13173594,116,5,0,2,0,0,0,2021-09-08 17:59:44,2021-09-08 17:59:45,\N,\N,\N,1077-10-赣州定南-南环-OTM1:OMSP_龙南方向[69]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1077-10-赣州定南-南环-OTM1.S68.MO/OTS-1/OMS-1<-->1077-6-赣州龙南-南环-OTM1.S08.MO/OTS-1/OMS-1-1534925304\,,,,,
159865643,11426042,0,-1,19737730,1,1743,0,13173581,116,5,0,2,0,0,0,2021-09-08 17:27:47,2021-09-08 17:27:48,\N,\N,\N,1076-11-赣州瑞金-东环-OTM1:OMSP_石城方向[69]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1076-11-赣州瑞金-东环-OTM1.S68.MO/OTS-1/OMS-1<-->1076-9-赣州石城-东环-OTM1.S08.MO/OTS-1/OMS-1-1534925793\,,,,,
159619799,10515377,157900002,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,3,2021-09-02 23:10:23,2021-09-02 23:11:23,2021-09-10 05:42:31,2021-09-10 05:42:20,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,588.0,588.0,516.0,104.0,0.0
159546643,10753305,147401795,-1,19738977,1,906,0,13173668,116,5,0,1,2,0,0,2021-09-01 07:52:25,2021-09-01 07:52:42,\N,\N,\N,1086-1-赣州章贡区南门-城域网:EOSC_OTN[22]:OSC_W,OSC_W,28,688,8389364,1,PTP-OSC=1,,717.0,717.0,0.0,0.0,0.0
159427637,11398987,0,-1,19733285,0,61071,0,13173354,76,3,0,3,0,0,0,2021-08-29 12:33:37,2021-08-29 12:33:37,\N,\N,\N,1057-2-抚州金溪黄通-OADM1:OTU2S_金溪方向40波[02],,61072,0,0,1,,,236.0,236.0,0.0,0.0,0.0
159113820,11379813,0,-1,19732182,1,1743,0,13173449,56,5,0,2,0,0,0,2021-08-23 16:04:38,2021-08-23 16:04:42,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[2E]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S2A.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)<-->1068-12-赣州兴国鼎龙-OADM1.S02.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)-1534933063\,,,,,
159113814,11379807,0,-1,19737960,2,1743,0,13173449,56,5,0,2,0,0,0,2021-08-23 16:04:39,2021-08-23 16:04:42,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[4E]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1068-1-赣州兴国-OTM1.S44.OCH-1/OCH-1.CE9(195.200THz-1535.82nm)<-->1068-13-赣州兴国鼎龙-OADM2.S05.OCH-1/OCH-1.CE9(195.200THz-1535.82nm)-1534933399\,,,,,
159113810,11379803,0,-1,19732169,1,1743,0,13173449,56,5,0,2,0,0,0,2021-08-23 16:04:39,2021-08-23 16:04:42,\N,\N,\N,1068-1-赣州兴国-OTM1:OCP_OTN[0D]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1068-1-赣州兴国-OTM1.S0A.OCH-1/OCH-1.CE15(194.600THz-1540.56nm)<-->1068-10-赣州兴国良村-OADM1.S02.OCH-1/OCH-1.CE15(194.600THz-1540.56nm)-1534933086\,,,,,
158843784,11363277,0,-1,19731850,1,1032,0,13173526,76,5,0,2,3,0,0,2021-08-17 10:25:33,2021-08-17 10:25:37,\N,\N,\N,1074-11-赣州上犹安和-OADM2:OTU2S_双溪方向40波[03]:Client-1,Client-1,93,776,10486533,0,PTP-PO=1,关联业务条数：2,379.0,379.0,0.0,0.0,0.0
